ENSMUSG00000104988.2	Gm43622
ENSMUSG00000139503.1	Gm39429
ENSMUSG00000098973.3	Mir6236
ENSMUSG00000139540.1	ENSMUSG00000139540
ENSMUSG00000105484.3	Gm42775
ENSMUSG00000127644.1	ENSMUSG00000127644
ENSMUSG00000140533.1	ENSMUSG00000140533
ENSMUSG00000054836.13	Elp6
ENSMUSG00000106123.2	Gm42638
ENSMUSG00000141013.1	ENSMUSG00000141013
ENSMUSG00000032485.15	Scap
ENSMUSG00000091102.2	5830462I19Rik
ENSMUSG00000036057.12	Ptpn23
ENSMUSG00000032484.9	Ngp
ENSMUSG00000054792.16	Klhl18
ENSMUSG00000032489.18	Kif9
ENSMUSG00000044791.18	Setd2
ENSMUSG00000144154.1	ENSMUSG00000144154
ENSMUSG00000104983.2	Gm42763
ENSMUSG00000032491.15	Nradd
ENSMUSG00000126562.1	ENSMUSG00000126562
ENSMUSG00000056724.16	Nbeal2
ENSMUSG00000099275.3	Mir8107
ENSMUSG00000142507.1	ENSMUSG00000142507
ENSMUSG00000105127.2	Gm42470
ENSMUSG00000019659.9	Ccdc12
ENSMUSG00000104945.2	Gm35715
ENSMUSG00000032492.15	Pth1r
ENSMUSG00000059741.14	Myl3
ENSMUSG00000139335.1	ENSMUSG00000139335
ENSMUSG00000139375.1	ENSMUSG00000139375
ENSMUSG00000044664.8	Prss42
ENSMUSG00000032493.9	Prss44
ENSMUSG00000058398.7	Prss43
ENSMUSG00000047257.14	Prss45
ENSMUSG00000049719.15	Prss46
ENSMUSG00000048752.8	Prss50
ENSMUSG00000049555.11	Tmie
ENSMUSG00000044037.16	Als2cl
ENSMUSG00000105140.2	Gm43127
ENSMUSG00000131757.1	ENSMUSG00000131757
ENSMUSG00000096393.2	Fam240a
ENSMUSG00002074938.1	Gm55927
ENSMUSG00000032494.13	Cripto
ENSMUSG00000032495.9	Lrrc2
ENSMUSG00000106234.2	Gm43535
ENSMUSG00000066319.7	Rtp3
ENSMUSG00000102060.3	1700061E17Rik
ENSMUSG00000032496.8	Ltf
ENSMUSG00000104654.2	Gm43814
ENSMUSG00000043953.13	Ccrl2
ENSMUSG00000097529.2	Rp31-ps19
ENSMUSG00000088296.3	Gm26409
ENSMUSG00000138143.1	ENSMUSG00000138143
ENSMUSG00000140275.1	ENSMUSG00000140275
ENSMUSG00000032497.20	Lrrfip2
ENSMUSG00000032498.10	Mlh1
ENSMUSG00002076749.1	Gm55938
ENSMUSG00000046785.9	Epm2aip1
ENSMUSG00000127807.1	ENSMUSG00000127807
ENSMUSG00000062296.9	Trank1
ENSMUSG00000105592.2	Gm42527
ENSMUSG00000032500.11	Dclk3
ENSMUSG00000122507.1	ENSMUSG00000122507
ENSMUSG00000127488.1	ENSMUSG00000127488
ENSMUSG00000127448.1	ENSMUSG00000127448
ENSMUSG00000106647.2	Gm42523
ENSMUSG00000106232.2	Gm43236
ENSMUSG00000032502.9	Stac
ENSMUSG00002075053.1	Gm55947
ENSMUSG00000141923.1	ENSMUSG00000141923
ENSMUSG00000141965.1	ENSMUSG00000141965
ENSMUSG00000130919.1	ENSMUSG00000130919
ENSMUSG00000111054.3	4930545L08Rik
ENSMUSG00000130465.1	ENSMUSG00000130465
ENSMUSG00000128445.1	ENSMUSG00000128445
ENSMUSG00000126323.1	ENSMUSG00000126323
ENSMUSG00000032503.19	Arpp21
ENSMUSG00000065441.4	Mir128-2
ENSMUSG00000129370.1	ENSMUSG00000129370
ENSMUSG00000089718.4	2310075C17Rik
ENSMUSG00000087038.12	2900079G21Rik
ENSMUSG00000129448.1	ENSMUSG00000129448
ENSMUSG00000110876.3	4933411E02Rik
ENSMUSG00002075622.1	Gm55968
ENSMUSG00000119291.1	Gm24957
ENSMUSG00000129642.1	ENSMUSG00000129642
ENSMUSG00000128318.1	ENSMUSG00000128318
ENSMUSG00000124417.1	ENSMUSG00000124417
ENSMUSG00000124461.1	ENSMUSG00000124461
ENSMUSG00000124492.1	ENSMUSG00000124492
ENSMUSG00000124628.1	ENSMUSG00000124628
ENSMUSG00000110996.3	Gm36251
ENSMUSG00000120314.2	Gm46133
ENSMUSG00000132499.1	ENSMUSG00000132499
ENSMUSG00000111235.2	Gm4657
ENSMUSG00000111022.3	Gm36367
ENSMUSG00000111532.3	Gm36485
ENSMUSG00000132296.1	ENSMUSG00000132296
ENSMUSG00002076554.1	Gm55969
ENSMUSG00000132341.1	ENSMUSG00000132341
ENSMUSG00000111199.2	Gm47875
ENSMUSG00000132382.1	ENSMUSG00000132382
ENSMUSG00000109890.4	AU023762
ENSMUSG00000126740.1	ENSMUSG00000126740
ENSMUSG00000111388.2	Gm7183
ENSMUSG00000135937.1	ENSMUSG00000135937
ENSMUSG00000111364.2	Gm36745
ENSMUSG00000032504.16	Pdcd6ip
ENSMUSG00000123935.1	ENSMUSG00000123935
ENSMUSG00000126259.1	ENSMUSG00000126259
ENSMUSG00000033392.17	Clasp2
ENSMUSG00000087992.3	Gm25059
ENSMUSG00000124470.1	ENSMUSG00000124470
ENSMUSG00000009741.17	Ubp1
ENSMUSG00000136188.1	ENSMUSG00000136188
ENSMUSG00000032507.16	Fbxl2
ENSMUSG00000111793.3	Gm47950
ENSMUSG00000123013.1	ENSMUSG00000123013
ENSMUSG00000122974.1	ENSMUSG00000122974
ENSMUSG00000086596.3	Susd5
ENSMUSG00000131319.1	ENSMUSG00000131319
ENSMUSG00000131281.1	ENSMUSG00000131281
ENSMUSG00000118582.2	Gm52983
ENSMUSG00000111734.3	Gm29825
ENSMUSG00000130410.1	ENSMUSG00000130410
ENSMUSG00000064299.8	4921528I07Rik
ENSMUSG00000053820.5	Bcl2a1c
ENSMUSG00000137127.1	ENSMUSG00000137127
ENSMUSG00000074039.12	4930520O04Rik
ENSMUSG00000032431.7	Crtap
ENSMUSG00000045594.11	Glb1
ENSMUSG00000079260.4	Tmppe
ENSMUSG00000120819.2	Gm57032
ENSMUSG00000132348.1	ENSMUSG00000132348
ENSMUSG00000129892.1	ENSMUSG00000129892
ENSMUSG00000047898.8	Ccr4
ENSMUSG00000132817.1	ENSMUSG00000132817
ENSMUSG00000079259.3	Trim71
ENSMUSG00000097821.4	C130032M10Rik
ENSMUSG00000128400.1	ENSMUSG00000128400
ENSMUSG00000128509.1	ENSMUSG00000128509
ENSMUSG00000056167.9	Cnot10
ENSMUSG00002075474.1	Gm55983
ENSMUSG00000128363.1	ENSMUSG00000128363
ENSMUSG00000128476.1	ENSMUSG00000128476
ENSMUSG00000128438.1	ENSMUSG00000128438
ENSMUSG00000111744.2	Gm7780
ENSMUSG00000127235.1	ENSMUSG00000127235
ENSMUSG00000032435.10	Dync1li1
ENSMUSG00000032434.10	Cmtm6
ENSMUSG00000032436.18	Cmtm7
ENSMUSG00000052724.8	Gm9888
ENSMUSG00000142068.1	ENSMUSG00000142068
ENSMUSG00000041012.5	Cmtm8
ENSMUSG00000120946.2	Gm57040
ENSMUSG00000084638.3	Gm23889
ENSMUSG00000142598.1	ENSMUSG00000142598
ENSMUSG00000142559.1	ENSMUSG00000142559
ENSMUSG00000050627.14	Gpd1l
ENSMUSG00000131391.1	ENSMUSG00000131391
ENSMUSG00000135428.1	ENSMUSG00000135428
ENSMUSG00000040875.13	Osbpl10
ENSMUSG00000050621.8	Rps27rt
ENSMUSG00000135469.1	ENSMUSG00000135469
ENSMUSG00000098127.3	Gm4665
ENSMUSG00000135349.1	ENSMUSG00000135349
ENSMUSG00000097967.3	Gm27002
ENSMUSG00000135513.1	ENSMUSG00000135513
ENSMUSG00000032437.11	Stt3b
ENSMUSG00000111564.2	Stmn1-rs1
ENSMUSG00000137651.1	ENSMUSG00000137651
ENSMUSG00000135982.1	ENSMUSG00000135982
ENSMUSG00000135944.1	ENSMUSG00000135944
ENSMUSG00000080409.3	Mir467h
ENSMUSG00002075264.1	Gm55987
ENSMUSG00002075081.1	Gm55988
ENSMUSG00000136023.1	ENSMUSG00000136023
ENSMUSG00000111530.2	Gm9487
ENSMUSG00002075131.1	Gm55989
ENSMUSG00000074034.2	Gm5921
ENSMUSG00000124375.1	ENSMUSG00000124375
ENSMUSG00000124448.1	ENSMUSG00000124448
ENSMUSG00000124405.1	ENSMUSG00000124405
ENSMUSG00000142096.1	ENSMUSG00000142096
ENSMUSG00000137144.1	ENSMUSG00000137144
ENSMUSG00000127343.1	ENSMUSG00000127343
ENSMUSG00000127310.1	ENSMUSG00000127310
ENSMUSG00000119822.1	n-R5s92
ENSMUSG00000127272.1	ENSMUSG00000127272
ENSMUSG00000111398.3	D330037F02Rik
ENSMUSG00000127254.1	ENSMUSG00000127254
ENSMUSG00000138830.1	ENSMUSG00000138830
ENSMUSG00000141925.1	ENSMUSG00000141925
ENSMUSG00000056880.15	Gadl1
ENSMUSG00000143338.1	ENSMUSG00000143338
ENSMUSG00000087469.2	Gm16142
ENSMUSG00000080848.4	Gm9385
ENSMUSG00000032440.14	Tgfbr2
ENSMUSG00000132121.1	ENSMUSG00000132121
ENSMUSG00000132157.1	ENSMUSG00000132157
ENSMUSG00000111243.4	Gm4668
ENSMUSG00000142177.1	ENSMUSG00000142177
ENSMUSG00000111729.4	Gm48038
ENSMUSG00000111324.3	Gm31410
ENSMUSG00000142263.1	ENSMUSG00000142263
ENSMUSG00000110752.3	D730003K21Rik
ENSMUSG00000124073.1	ENSMUSG00000124073
ENSMUSG00000140324.1	ENSMUSG00000140324
ENSMUSG00000139466.1	ENSMUSG00000139466
ENSMUSG00000123871.1	ENSMUSG00000123871
ENSMUSG00000039607.18	Rbms3
ENSMUSG00000133918.1	ENSMUSG00000133918
ENSMUSG00000092184.2	Gm18489
ENSMUSG00000092516.2	Gm20397
ENSMUSG00000079669.5	Gm17396
ENSMUSG00000131922.1	ENSMUSG00000131922
ENSMUSG00000092504.2	Gm20396
ENSMUSG00000132927.1	ENSMUSG00000132927
ENSMUSG00000127464.1	ENSMUSG00000127464
ENSMUSG00000127378.1	ENSMUSG00000127378
ENSMUSG00000097240.3	Gm26614
ENSMUSG00000032443.18	Zcwpw2
ENSMUSG00002076953.1	Gm56002
ENSMUSG00000039285.13	Azi2
ENSMUSG00000127505.1	ENSMUSG00000127505
ENSMUSG00000039163.11	Cmc1
ENSMUSG00000097402.3	Gm17399
ENSMUSG00000126061.1	ENSMUSG00000126061
ENSMUSG00000137332.1	ENSMUSG00000137332
ENSMUSG00002075534.1	Gm56005
ENSMUSG00000141740.1	ENSMUSG00000141740
ENSMUSG00000141772.1	ENSMUSG00000141772
ENSMUSG00000098161.4	Platr11
ENSMUSG00000140991.1	ENSMUSG00000140991
ENSMUSG00000111843.2	4933432G23Rik
ENSMUSG00000126084.1	ENSMUSG00000126084
ENSMUSG00000122560.1	ENSMUSG00000122560
ENSMUSG00000084515.4	Gm22479
ENSMUSG00000032446.15	Eomes
ENSMUSG00000110692.3	Gm33460
ENSMUSG00000038708.11	Golga4
ENSMUSG00000131622.1	ENSMUSG00000131622
ENSMUSG00000110627.2	Gm18935
ENSMUSG00000110676.3	Gm45897
ENSMUSG00000039115.14	Itga9
ENSMUSG00000131983.1	ENSMUSG00000131983
ENSMUSG00000066270.4	Gm10157
ENSMUSG00000086119.4	Gm2415
ENSMUSG00000135786.1	ENSMUSG00000135786
ENSMUSG00000087041.3	Gm16295
ENSMUSG00000047409.14	Ctdspl
ENSMUSG00000140803.1	ENSMUSG00000140803
ENSMUSG00000138105.1	ENSMUSG00000138105
ENSMUSG00000065513.3	Mir26a-1
ENSMUSG00000038775.15	Vill
ENSMUSG00000010660.4	Plcd1
ENSMUSG00000128028.1	ENSMUSG00000128028
ENSMUSG00000038060.16	Dlec1
ENSMUSG00000124118.1	ENSMUSG00000124118
ENSMUSG00000010651.5	Acaa1b
ENSMUSG00000074029.4	Gm47289
ENSMUSG00000111197.2	Gm10608
ENSMUSG00000070280.15	Slc22a14
ENSMUSG00000074028.5	Slc22a13
ENSMUSG00000092212.5	Slc22a13b
ENSMUSG00000036737.13	Oxsr1
ENSMUSG00002075779.1	Gm56029
ENSMUSG00000120766.2	Gm57027
ENSMUSG00000032508.9	Myd88
ENSMUSG00000036138.17	Acaa1a
ENSMUSG00000035769.10	Xylb
ENSMUSG00000142069.1	ENSMUSG00000142069
ENSMUSG00000061393.15	Acvr2b
ENSMUSG00000111204.2	Gm47320
ENSMUSG00000097504.3	4930516B21Rik
ENSMUSG00000042787.16	Exog
ENSMUSG00000136317.1	ENSMUSG00000136317
ENSMUSG00000032511.18	Scn5a
ENSMUSG00000142964.1	ENSMUSG00000142964
ENSMUSG00000034533.11	Scn10a
ENSMUSG00000034115.11	Scn11a
ENSMUSG00000137852.1	ENSMUSG00000137852
ENSMUSG00000097223.4	Gm2449
ENSMUSG00000032512.8	Wdr48
ENSMUSG00000032513.9	Gorasp1
ENSMUSG00000032514.12	Ttc21a
ENSMUSG00000032515.9	Csrnp1
ENSMUSG00000111639.3	1700019L13Rik
ENSMUSG00000111369.3	Gm47043
ENSMUSG00000111089.2	Gm49427
ENSMUSG00000143051.1	ENSMUSG00000143051
ENSMUSG00000079243.6	Xirp1
ENSMUSG00000052336.9	Cx3cr1
ENSMUSG00000111792.2	Gm33858
ENSMUSG00000042262.6	Ccr8
ENSMUSG00000111546.2	Gm47050
ENSMUSG00000032519.12	Slc25a38
ENSMUSG00000032518.7	Rpsa
ENSMUSG00000111028.3	Gm5922
ENSMUSG00000065041.3	Gm24044
ENSMUSG00000064380.3	Gm26448
ENSMUSG00000064925.3	Snora62
ENSMUSG00000138099.1	ENSMUSG00000138099
ENSMUSG00000032517.17	Mobp
ENSMUSG00000138140.1	ENSMUSG00000138140
ENSMUSG00000138063.1	ENSMUSG00000138063
ENSMUSG00000111219.2	Gm38642
ENSMUSG00000104494.2	Gm37111
ENSMUSG00000111360.2	Gm38642
ENSMUSG00000111498.3	Gm47059
ENSMUSG00000041794.14	Myrip
ENSMUSG00000083772.2	Gm15566
ENSMUSG00000130696.1	ENSMUSG00000130696
ENSMUSG00000082356.2	Gm15565
ENSMUSG00000137071.1	ENSMUSG00000137071
ENSMUSG00000111828.3	D830035M03Rik
ENSMUSG00000006941.6	Eif1b
ENSMUSG00000121572.1	ENSMUSG00000121572
ENSMUSG00000132034.1	ENSMUSG00000132034
ENSMUSG00000111816.2	Gm7229
ENSMUSG00000041608.9	Entpd3
ENSMUSG00000025794.10	Rpl14
ENSMUSG00000137836.1	ENSMUSG00000137836
ENSMUSG00000052658.6	5830454E08Rik
ENSMUSG00000110962.2	Gm47062
ENSMUSG00000142422.1	ENSMUSG00000142422
ENSMUSG00000110760.3	Gm39456
ENSMUSG00000135274.1	ENSMUSG00000135274
ENSMUSG00000111533.3	Gm39458
ENSMUSG00000111679.2	Gm47063
ENSMUSG00000130099.1	ENSMUSG00000130099
ENSMUSG00000111831.3	Gm47064
ENSMUSG00000110726.2	Gm18101
ENSMUSG00000134990.1	ENSMUSG00000134990
ENSMUSG00000131160.1	ENSMUSG00000131160
ENSMUSG00000111270.3	Gm47066
ENSMUSG00002076330.1	Gm56077
ENSMUSG00000143820.1	ENSMUSG00000143820
ENSMUSG00000111720.3	Gm39459
ENSMUSG00000110911.2	Gm47068
ENSMUSG00000111233.3	Gm47069
ENSMUSG00000110730.3	Gm19385
ENSMUSG00000111094.3	Gm34425
ENSMUSG00000111445.3	Gm47070
ENSMUSG00000111528.3	Gm39460
ENSMUSG00000123159.1	ENSMUSG00000123159
ENSMUSG00000142013.1	ENSMUSG00000142013
ENSMUSG00000100146.2	1700020M21Rik
ENSMUSG00000086365.4	4930593C16Rik
ENSMUSG00000006932.18	Ctnnb1
ENSMUSG00000126024.1	ENSMUSG00000126024
ENSMUSG00000126064.1	ENSMUSG00000126064
ENSMUSG00000106193.3	Mir7090
ENSMUSG00000040936.16	Ulk4
ENSMUSG00000122594.1	ENSMUSG00000122594
ENSMUSG00002076558.1	Gm56090
ENSMUSG00000091336.2	Gm17157
ENSMUSG00000110863.3	Gm34655
ENSMUSG00000122635.1	ENSMUSG00000122635
ENSMUSG00000032536.13	Trak1
ENSMUSG00000110751.2	C230053D17Rik
ENSMUSG00000123548.1	ENSMUSG00000123548
ENSMUSG00000110738.2	Gm47092
ENSMUSG00000130634.1	ENSMUSG00000130634
ENSMUSG00000131315.1	ENSMUSG00000131315
ENSMUSG00000032532.8	Cck
ENSMUSG00000143379.1	ENSMUSG00000143379
ENSMUSG00000111598.2	Gm47095
ENSMUSG00000110814.2	Gm38661
ENSMUSG00000032530.15	Lyzl4
ENSMUSG00000084995.10	Lyzl4os
ENSMUSG00000120680.2	Gm57058
ENSMUSG00000111844.2	Gm47097
ENSMUSG00000032528.6	Vipr1
ENSMUSG00000144111.1	ENSMUSG00000144111
ENSMUSG00000144073.1	ENSMUSG00000144073
ENSMUSG00000061536.14	Sec22c
ENSMUSG00000123434.1	ENSMUSG00000123434
ENSMUSG00000032526.12	Ss18l2
ENSMUSG00000032525.16	Nktr
ENSMUSG00000097820.5	E530011L22Rik
ENSMUSG00000013419.8	Zbtb47
ENSMUSG00000111000.2	Gm47108
ENSMUSG00000074001.4	Klhl40
ENSMUSG00000032523.12	Hhatl
ENSMUSG00000128779.1	ENSMUSG00000128779
ENSMUSG00000079235.11	Ccdc13
ENSMUSG00000092042.3	Gm17163
ENSMUSG00000133465.1	ENSMUSG00000133465
ENSMUSG00000111341.2	Gm47111
ENSMUSG00000038412.9	Higd1a
ENSMUSG00000111079.3	Gm47112
ENSMUSG00000128064.1	ENSMUSG00000128064
ENSMUSG00000044534.9	Ackr2
ENSMUSG00000050445.5	Cyp8b1
ENSMUSG00000111141.2	Gm47115
ENSMUSG00000043773.7	1700048O20Rik
ENSMUSG00000111053.2	Gm49343
ENSMUSG00000038233.11	Gask1a
ENSMUSG00000066235.8	Pomgnt2
ENSMUSG00000111873.3	Gm39463
ENSMUSG00000110729.3	Gm47117
ENSMUSG00000137956.1	ENSMUSG00000137956
ENSMUSG00000111389.3	Gm39465
ENSMUSG00000111785.3	Gm39464
ENSMUSG00000038145.18	Snrk
ENSMUSG00000111003.2	Gm47122
ENSMUSG00000111605.2	4632418H02Rik
ENSMUSG00000134973.1	ENSMUSG00000134973
ENSMUSG00000111434.2	Gm47121
ENSMUSG00000037949.9	Ano10
ENSMUSG00000098922.3	Mir8106
ENSMUSG00000097572.5	Gm26797
ENSMUSG00000111268.2	Gm47126
ENSMUSG00000129801.1	ENSMUSG00000129801
ENSMUSG00000130485.1	ENSMUSG00000130485
ENSMUSG00000130529.1	ENSMUSG00000130529
ENSMUSG00000032540.17	Abhd5
ENSMUSG00000093598.3	A730085K08Rik
ENSMUSG00000143703.1	ENSMUSG00000143703
ENSMUSG00000111192.3	Gm47128
ENSMUSG00000111146.3	Gm35454
ENSMUSG00000110725.2	Gm47129
ENSMUSG00000111221.3	Gm47133
ENSMUSG00000111244.2	Gm47130
ENSMUSG00000123969.1	ENSMUSG00000123969
ENSMUSG00000097736.10	9530059O14Rik
ENSMUSG00000126905.1	ENSMUSG00000126905
ENSMUSG00000111143.3	Gm47134
ENSMUSG00000121444.1	ENSMUSG00000121444
ENSMUSG00000065414.3	Mir138-1
ENSMUSG00000111837.3	Gm47135
ENSMUSG00000111577.3	Gm47136
ENSMUSG00000111441.2	Gm47137
ENSMUSG00000094985.3	Topaz1
ENSMUSG00000137199.1	ENSMUSG00000137199
ENSMUSG00000046603.17	Tcaim
ENSMUSG00002074902.1	Gm56126
ENSMUSG00000107504.4	Gm35549
ENSMUSG00000047036.9	Zfp445
ENSMUSG00000111325.2	Gm47140
ENSMUSG00000127545.1	ENSMUSG00000127545
ENSMUSG00000097322.10	A530083I20Rik
ENSMUSG00000063488.7	Zkscan7
ENSMUSG00000111063.4	Zfp660
ENSMUSG00000118660.1	Gm56127
ENSMUSG00000111710.2	Gm47145
ENSMUSG00000057895.12	Zfp105
ENSMUSG00000121452.1	ENSMUSG00000121452
ENSMUSG00000111163.3	Gm46136
ENSMUSG00000111428.2	Gm47146
ENSMUSG00000032551.8	1110059G10Rik
ENSMUSG00000036768.7	Kif15
ENSMUSG00000122131.1	ENSMUSG00000122131
ENSMUSG00000111617.2	Gm47148
ENSMUSG00000110945.2	Gm9856
ENSMUSG00000066233.7	Tmem42
ENSMUSG00000111789.2	Gm49323
ENSMUSG00000025787.7	Tgm4
ENSMUSG00000025786.18	Zdhhc3
ENSMUSG00000025785.6	Exosc7
ENSMUSG00000111490.2	Gm47159
ENSMUSG00000025784.6	Clec3b
ENSMUSG00000129434.1	ENSMUSG00000129434
ENSMUSG00000077659.3	Gm23323
ENSMUSG00000035498.11	Cdcp1
ENSMUSG00000139379.1	ENSMUSG00000139379
ENSMUSG00000054871.6	Tmem158
ENSMUSG00000125606.1	ENSMUSG00000125606
ENSMUSG00000121445.1	ENSMUSG00000121445
ENSMUSG00000111371.2	Gm47162
ENSMUSG00000058492.7	Scp2-ps2
ENSMUSG00000035202.9	Lars2
ENSMUSG00000135346.1	ENSMUSG00000135346
ENSMUSG00000025239.4	Limd1
ENSMUSG00000143182.1	ENSMUSG00000143182
ENSMUSG00000120906.1	Gm57036
ENSMUSG00000025240.11	Sacm1l
ENSMUSG00000141837.1	ENSMUSG00000141837
ENSMUSG00000025243.18	Slc6a20b
ENSMUSG00000036814.14	Slc6a20a
ENSMUSG00000091172.2	Gm17120
ENSMUSG00000110735.2	Gm47173
ENSMUSG00000111340.2	Gm47171
ENSMUSG00000090608.2	Gm17200
ENSMUSG00000029530.17	Ccr9
ENSMUSG00000058922.8	Gm10052
ENSMUSG00000025245.15	Lztfl1
ENSMUSG00000091149.2	Gm17020
ENSMUSG00000091661.3	Gm17021
ENSMUSG00000025241.17	Fyco1
ENSMUSG00000048521.9	Cxcr6
ENSMUSG00000120808.1	Gm57030
ENSMUSG00000060509.6	Xcr1
ENSMUSG00000111148.2	Gm2774
ENSMUSG00000120693.2	Gm57020
ENSMUSG00000139665.1	ENSMUSG00000139665
ENSMUSG00000121108.2	Gm57053
ENSMUSG00000025804.6	Ccr1
ENSMUSG00000064039.5	Ccr1l1
ENSMUSG00000123596.1	ENSMUSG00000123596
ENSMUSG00000035448.10	Ccr3
ENSMUSG00000131099.1	ENSMUSG00000131099
ENSMUSG00000049103.15	Ccr2
ENSMUSG00000079227.11	Ccr5
ENSMUSG00000110834.4	Gm39469
ENSMUSG00000129667.1	ENSMUSG00000129667
ENSMUSG00000074829.11	2010315B03Rik
ENSMUSG00000111733.2	Gm47181
ENSMUSG00000121446.1	Nlrp4g
ENSMUSG00000111194.3	Nlrp4g
ENSMUSG00000110795.2	Gm47179
ENSMUSG00000079741.7	Nlrp4g
ENSMUSG00000121447.1	Nlrp4g
ENSMUSG00000111350.2	Nlrp4g
ENSMUSG00000093803.7	Ppp2r3d
ENSMUSG00000141269.1	ENSMUSG00000141269
ENSMUSG00000111523.2	Gm47183
ENSMUSG00000111025.2	Gm47185
ENSMUSG00000110943.2	Gm30674
ENSMUSG00000111106.2	Gm3318
ENSMUSG00000071434.3	Ulbp3
ENSMUSG00000110909.2	B020014A21Rik
ENSMUSG00000111242.2	Gm8155
ENSMUSG00000111625.2	Gm48097
ENSMUSG00000110787.2	Gm6667
ENSMUSG00000091618.4	H60c
ENSMUSG00000111114.2	Gm18703
ENSMUSG00000122477.1	ENSMUSG00000122477
ENSMUSG00000122590.1	ENSMUSG00000122590
ENSMUSG00000122558.1	ENSMUSG00000122558
ENSMUSG00000040653.7	Ppp1r14c
ENSMUSG00002076446.1	Gm55530
ENSMUSG00000122519.1	ENSMUSG00000122519
ENSMUSG00000131056.1	ENSMUSG00000131056
ENSMUSG00000138407.1	ENSMUSG00000138407
ENSMUSG00000019762.5	Iyd
ENSMUSG00000125850.1	ENSMUSG00000125850
ENSMUSG00000142060.1	ENSMUSG00000142060
ENSMUSG00000120143.2	Gm56946
ENSMUSG00000137350.1	ENSMUSG00000137350
ENSMUSG00000040624.19	Plekhg1
ENSMUSG00000137316.1	ENSMUSG00000137316
ENSMUSG00000082123.2	Gm16149
ENSMUSG00000137474.1	ENSMUSG00000137474
ENSMUSG00002075426.1	Gm55556
ENSMUSG00000082605.2	Gm16148
ENSMUSG00000040675.18	Mthfd1l
ENSMUSG00000082247.2	Gm16074
ENSMUSG00000134707.1	ENSMUSG00000134707
ENSMUSG00000065792.3	Gm25515
ENSMUSG00000134668.1	ENSMUSG00000134668
ENSMUSG00000134630.1	ENSMUSG00000134630
ENSMUSG00000089473.3	Gm25369
ENSMUSG00000111266.3	Gm30570
ENSMUSG00000132713.1	ENSMUSG00000132713
ENSMUSG00000142898.1	ENSMUSG00000142898
ENSMUSG00000141870.1	ENSMUSG00000141870
ENSMUSG00000137375.1	ENSMUSG00000137375
ENSMUSG00000137338.1	ENSMUSG00000137338
ENSMUSG00000038587.11	Akap12
ENSMUSG00000075327.11	Zbtb2
ENSMUSG00000095123.2	Gm21781
ENSMUSG00000019763.12	Rmnd1
ENSMUSG00000085687.2	Gm16153
ENSMUSG00000061759.16	Armt1
ENSMUSG00000137739.1	ENSMUSG00000137739
ENSMUSG00000019767.13	Ccdc170
ENSMUSG00000065371.3	Gm22739
ENSMUSG00000137362.1	ENSMUSG00000137362
ENSMUSG00000112330.2	Gm3266
ENSMUSG00000019768.17	Esr1
ENSMUSG00000137916.1	ENSMUSG00000137916
ENSMUSG00000125133.1	ENSMUSG00000125133
ENSMUSG00000135576.1	ENSMUSG00000135576
ENSMUSG00000096054.4	Syne1
ENSMUSG00000093189.4	Gm25694
ENSMUSG00000096553.3	Gm10097
ENSMUSG00000111890.2	Gm48836
ENSMUSG00000138396.1	ENSMUSG00000138396
ENSMUSG00000119411.1	Gm23573
ENSMUSG00000138374.1	ENSMUSG00000138374
ENSMUSG00000046916.10	Myct1
ENSMUSG00000019772.6	Vip
ENSMUSG00000110983.2	Gm47679
ENSMUSG00000019773.8	Fbxo5
ENSMUSG00000019774.9	Mtrf1l
ENSMUSG00000019775.18	Rgs17
ENSMUSG00000134239.1	ENSMUSG00000134239
ENSMUSG00000134279.1	ENSMUSG00000134279
ENSMUSG00000112179.2	Gm3213
ENSMUSG00000112312.2	Gm47755
ENSMUSG00000111902.2	Gm4921
ENSMUSG00000000766.19	Oprm1
ENSMUSG00000064065.16	Ipcef1
ENSMUSG00000081926.2	Gm15536
ENSMUSG00000131665.1	ENSMUSG00000131665
ENSMUSG00000015202.14	Cnksr3
ENSMUSG00000119990.2	Gm53610
ENSMUSG00000112057.2	Gm21321
ENSMUSG00000135326.1	ENSMUSG00000135326
ENSMUSG00000135369.1	ENSMUSG00000135369
ENSMUSG00000135286.1	ENSMUSG00000135286
ENSMUSG00000079685.11	Ulbp1
ENSMUSG00000112474.2	Gm46209
ENSMUSG00000139058.1	ENSMUSG00000139058
ENSMUSG00000112394.2	Gm48121
ENSMUSG00000019796.13	Lrp11
ENSMUSG00000134855.1	ENSMUSG00000134855
ENSMUSG00000087350.2	Gm16254
ENSMUSG00000019795.18	Pcmt1
ENSMUSG00000120335.2	A630066F11Rik
ENSMUSG00000040034.16	Nup43
ENSMUSG00000040021.15	Lats1
ENSMUSG00000140085.1	ENSMUSG00000140085
ENSMUSG00000019794.14	Katna1
ENSMUSG00000092190.3	Gm20470
ENSMUSG00000040006.14	Ginm1
ENSMUSG00000085211.3	B430219N15Rik
ENSMUSG00000015757.11	Ppil4
ENSMUSG00000081497.2	Gm15560
ENSMUSG00000039981.7	Zc3h12d
ENSMUSG00000093060.3	Mir5104
ENSMUSG00000088857.3	Gm24726
ENSMUSG00000015755.17	Tab2
ENSMUSG00000140515.1	ENSMUSG00000140515
ENSMUSG00000126023.1	ENSMUSG00000126023
ENSMUSG00000112360.3	Gm48614
ENSMUSG00000135041.1	ENSMUSG00000135041
ENSMUSG00000112109.3	Gm30906
